work_country,work_province,work_dedication,work_contract_type,salary_monthly_BRUTO,salary_monthly_NETO,numero,salary_in_usd,salary_last_dollar_value,salary_pay_cripto,salary_%_cripto,salary_has_bonus,salary_bonus_tied_to,salary_inflation_adjustment,salary_percentage_inflation_adjustment,salary_month_last_inflation_adjustment,salary_comparison_last_semester,salary_benefit,salary_satisfaction,Trabajo de,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,company_employee_number,work_work_modality,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,company_recommended,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_boot_camp,profile_boot_camp_carrer,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,profile_age,profile_gender,cured_programming_languages,num_of_programming_languages,age_range,profile_studies_short,salary_monthly_DESCUENTOS,Provincia,Genero,Provincia3,Proporciones_salarios
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),675000.0,670000.0,True,Cobro todo el salario en dólares,,,,No,No recibo bono,No,0,Enero,3,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles",3,Project Manager,6.0,1.5,3.0,10.0,"Amazon Web Services, Docker, Firebase, Google Cloud Platform, Kubernetes, Linux, SAP, Serverless","CSS, HTML, Java, Javascript, PHP, Python, SQL",Ninguno de los anteriores,"ElasticSearch, MySQL",Selenium,De 201 a 500 personas,100% remoto,0,8,,,,,,,,,,27,Varón Cis,"['css', 'html', 'java', 'javascript', 'php', 'python', 'sql']",7,25 a 30,False,0.007407407407407408,Interior,Varón Cis,Interior,0.9925925925925926
Argentina,Córdoba,Full-Time,Freelance,145000.0,145000.0,True,,,,,No,No recibo bono,No,0,No tuve,2,"Capacitaciones y/o cursos, Horarios flexibles",3,Developer,0.0,0.0,0.0,0.0,"Amazon Web Services, Heroku","CSS, HTML, Javascript, PHP, Python, SQL","Bootstrap, Django, Flask","MySQL, SQLite",Selenium,De 2 a 10 personas,100% presencial,0,9,,,,,,,,,,31,Varón Cis,"['css', 'html', 'javascript', 'php', 'python', 'sql']",6,30 a 35,False,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Córdoba,Full-Time,Staff (planta permanente),142000.0,110000.0,True,,,,,Un sueldo,Performance individual,No,0,No tuve,2,Abono de Internet,3,Developer,0.0,0.0,0.0,0.0,"Docker, Kubernetes","Javascript, Python, SQL","Django, React.js",PostgreSQL,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),3,10,,,,,,,,,,27,Varón Cis,"['javascript', 'python', 'sql']",3,25 a 30,False,0.22535211267605634,Interior,Varón Cis,Interior,0.7746478873239436
Argentina,Córdoba,Full-Time,Staff (planta permanente),1600000.0,1000000.0,True,,,,,No,No recibo bono,Uno,60,Marzo,2,"Capacitaciones y/o cursos, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",1,Manager / Director,18.0,9.0,0.0,10.0,"Amazon Web Services, Docker","Go, Java","Hibernate, Spring, gingonic","Amazon DynamoDB, Cassandra, MariaDB, MongoDB, MySQL, PostgreSQL",Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),2,5,,,,,,,,,,39,Varón Cis,"['go', 'java']",2,35 a 40,False,0.375,Interior,Varón Cis,Interior,0.625
Argentina,Córdoba,Full-Time,Staff (planta permanente),286000.0,240000.0,True,,,,,No,No recibo bono,Uno,15%,Junio,2,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",2,Developer,8.0,8.0,5.0,4.0,Windows Server,".NET, C#, CSS, HTML, Javascript",".NET Core, Bootstrap, WordPress","Microsoft SQL Server, MySQL, Oracle","Cypress, Selenium",De 501 a 1000 personas,100% remoto,0,7,,,,,,,,,,43,Varón Cis,"['.net', 'c#', 'css', 'html', 'javascript']",5,mayor a 40,False,0.16083916083916083,Interior,Varón Cis,Interior,0.8391608391608392
Argentina,Córdoba,Full-Time,Freelance,80000.0,80000.0,True,,,,,No,No recibo bono,No,0,No tuve,1,"Capacitaciones y/o cursos, Horarios flexibles",1,Developer,0.0,0.0,0.0,0.0,"Docker, Linux","HTML, Javascript, PHP, SQL","jQuery, Laravel",MySQL,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,5,Universitario,En curso,Ingeniería en Informática,UCASAL,,,,,,26,Varón Cis,"['html', 'javascript', 'php', 'sql']",4,25 a 30,Universitario,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Córdoba,Full-Time,Staff (planta permanente),163000.0,130000.0,True,,,,,Menos de un sueldo,Performance individual,Uno,40%,Marzo,3,Ninguna de las anteriores,2,Developer,3.0,1.0,1.0,3.0,Firebase,Javascript,React.js,MySQL,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,7,,,,,,,,,,23,Varón Cis,['javascript'],1,menor a 25,False,0.20245398773006135,Interior,Varón Cis,Interior,0.7975460122699386
Argentina,Córdoba,Full-Time,Staff (planta permanente),530000.0,360000.0,True,,,,,Un sueldo,Mix de las anteriores,Dos,41,Junio,2,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",2,Developer,13.0,0.0,4.0,0.0,"Amazon Web Services, Docker, Kubernetes, Linux, Microcontroladores","HTML, Java, Javascript","Angular, Bootstrap, jQuery, Spring",MySQL,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,8,,,,,,,,,,39,Varón Cis,"['html', 'java', 'javascript']",3,35 a 40,False,0.32075471698113206,Interior,Varón Cis,Interior,0.6792452830188679
Argentina,Córdoba,Full-Time,Staff (planta permanente),300000.0,231000.0,True,,,,,No,No recibo bono,Uno,20,Mayo,2,Ninguna de las anteriores,2,Scrum Master,2.0,1.0,0.0,8.0,"Amazon Web Services, Docker, Windows Server",".NET, C#, CSS, HTML, Java, PHP, SQL, TypeScript",".NET Core, Angular, Bootstrap, jQuery, Node.js, WordPress","Microsoft SQL Server, MySQL, PostgreSQL","JUnit, Postman, SoapUI",De 101 a 200 personas,Híbrido (presencial y remoto),2,5,,,,,,,,,,30,Varón Cis,"['.net', 'c#', 'css', 'html', 'java', 'php', 'sql', 'typescript']",8,30 a 35,False,0.23,Interior,Varón Cis,Interior,0.77
Argentina,Córdoba,Full-Time,Freelance,147000.0,147000.0,True,,,,,No,No recibo bono,Uno,10%,Febrero,2,Ninguna de las anteriores,2,Project Manager,2.0,2.0,2.0,1.0,"Docker, Linux",".NET, C#, TypeScript",".NET Core, Angular",Oracle,Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,5,Universitario,Completo,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,No,0.0,Bruto,24,Varón Cis,"['.net', 'c#', 'typescript']",3,menor a 25,Universitario,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),616000.0,600000.0,True,Cobro todo el salario en dólares,,,,No,No recibo bono,No,0,No tuve,4,Horarios flexibles,4,Developer,5.0,0.0,0.0,0.0,"Linux, VMWare","Bash/Shell, C, C++",Ninguno de los anteriores,"MySQL, SQLite",GTest,De 101 a 200 personas,100% remoto,0,8,Universitario,Completo,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,,,,,,34,Varón Cis,"['bash/shell', 'c', 'c++']",3,30 a 35,Universitario,0.025974025974025976,Interior,Varón Cis,Interior,0.974025974025974
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),600000.0,498000.0,True,Cobro todo el salario en dólares,,,,No,No recibo bono,Uno,10,Abril,3,"Comidas pagas / subvencionadas, Horarios flexibles",3,Developer,5.0,0.0,0.0,0.0,Docker,"CSS, HTML, Javascript, TypeScript","Rails, React.js",Ninguna de las anteriores,"Cypress, Jest",De 201 a 500 personas,100% remoto,0,9,Universitario,En curso,Licenciatura en comunicacion social,UNC - Universidad Nacional de Córdoba,,,No,0.0,Porcentaje de mi sueldo bruto,30,Varón Cis,"['css', 'html', 'javascript', 'typescript']",4,30 a 35,Universitario,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),130000.0,120000.0,True,Cobro todo el salario en dólares,Dólar crypto del dia,,,No,No recibo bono,No,0,No tuve,1,Ninguna de las anteriores,1,Developer,1.0,0.0,0.0,0.0,"Docker, Firebase, Google Cloud Platform, Kubernetes, Linux","Java, Python","Hibernate, Spring","ElasticSearch, Google Cloud Storage, MySQL","JUnit, Postman, Selenium",De 51 a 100 personas,100% remoto,0,9,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Digital house, pinapp","Full stack Js, microservicios con java ",,,,28,Varón Cis,"['java', 'python']",2,25 a 30,Universitario,0.07692307692307693,Interior,Varón Cis,Interior,0.9230769230769231
Argentina,Córdoba,Full-Time,Staff (planta permanente),599650.0,362776.0,True,,,,,De uno a tres sueldos,Mix de las anteriores,Dos,50,Julio,2,"Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",2,Proyect Leader,9.0,5.0,0.0,4.0,Google Cloud Platform,"Go, Java","Hibernate, Spring","Amazon DynamoDB, ElasticSearch, MySQL","Cucumber, JUnit",De 5001 a 10000 personas,Híbrido (presencial y remoto),1,7,,,,,,,"Sí, pasiva",0.0,Porcentaje de mi sueldo bruto,32,Varón Cis,"['go', 'java']",2,30 a 35,False,0.3950204285833403,Interior,Varón Cis,Interior,0.6049795714166597
Argentina,Córdoba,Full-Time,Freelance,350000.0,290500.0,True,,,,,No,No recibo bono,Uno,30%,Junio,3,Ninguna de las anteriores,1,Architect,40.0,2.0,2.0,0.0,"Ninguna de las anteriores, Windows + GeneXus",".NET, C#, Java, Python, SQL, GeneXus",".NET Core, Angular","IBM Db2, Informix, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL, Oracle, PostgreSQL, SQLite",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,8,,,,,,,,,,62,Varón Cis,"['.net', 'c#', 'java', 'python', 'sql', 'genexus']",6,mayor a 40,False,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Córdoba,Full-Time,Staff (planta permanente),180000.0,153000.0,True,,,,0,Menos de un sueldo,Performance grupal,Tres,60%,Julio,4,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",4,Developer,0.0,0.0,0.0,0.0,Ninguna de las anteriores,"CSS, HTML, Javascript","React.js, SASS",PostgreSQL,Jest,De 1001 a 2000 personas,100% remoto,0,10,Terciario,En curso,Tecnicatura Superior en Programación,ISPC,,,No,0.0,Porcentaje de mi sueldo bruto,28,Varón Cis,"['css', 'html', 'javascript']",3,25 a 30,Pregrado,0.15,Interior,Varón Cis,Interior,0.85
Argentina,Córdoba,Full-Time,Staff (planta permanente),380000.0,239000.0,True,,,,,Menos de un sueldo,Mix de las anteriores,Uno,47,Marzo,3,"Capacitaciones y/o cursos, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles",3,Developer,3.0,3.0,1.0,0.0,Ninguna de las anteriores,"Go, Java",Spring,MySQL,"Cucumber, JUnit, Postman",Más de 10000 personas,100% remoto,0,8,Universitario,Completo,Ingeniería en Computación,UNC - Universidad Nacional de Córdoba,,,"Sí, activa",0.0,Porcentaje de mi sueldo bruto,32,Varón Cis,"['go', 'java']",2,30 a 35,Universitario,0.37105263157894736,Interior,Varón Cis,Interior,0.6289473684210526
Argentina,Córdoba,Full-Time,Staff (planta permanente),99000.0,93000.0,True,,,,,Menos de un sueldo,Referidos,Uno,La misma cifra de inflaciób,Mayo,3,"Clases de idiomas, Horarios flexibles",3,Developer,1.0,1.0,1.0,0.0,Ninguna de las anteriores,"CSS, HTML, Javascript, SQL, TypeScript","Bootstrap, Node.js, React.js","MySQL, PostgreSQL",Cypress,De 51 a 100 personas,100% remoto,0,7,,,,,,,,,,21,Varón Cis,"['css', 'html', 'javascript', 'sql', 'typescript']",5,menor a 25,False,0.06060606060606061,Interior,Varón Cis,Interior,0.9393939393939394
Argentina,Córdoba,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1300000.0,1300000.0,True,Cobro todo el salario en dólares,222,,,No,No recibo bono,No,0,No tuve,4,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,Developer,7.0,0.0,0.0,0.0,"Amazon Web Services, Docker","Go, Javascript, Python","Flask, Node.js","Amazon DynamoDB, ElasticSearch, Redis",Postman,De 501 a 1000 personas,100% remoto,0,9,Universitario,Completo,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,,,,30,Varón Cis,"['go', 'javascript', 'python']",3,30 a 35,Universitario,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Córdoba,Full-Time,Staff (planta permanente),940000.0,580000.0,True,Cobro parte del salario en dólares,125,,0,De uno a tres sueldos,Performance individual,Tres,20,Abril,4,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",3,Technical Leader,9.0,4.0,1.0,3.0,"Amazon Web Services, Azure, Docker, Google Cloud Platform, Linux, Windows Server",".NET, Assembler, Bash/Shell, C, C++, C#, Python",Flask,MongoDB,"Postman, Selenium",De 11  a 50  personas,Híbrido (presencial y remoto),2,7,Universitario,Completo,Ingeniería en Computación,UNC - Universidad Nacional de Córdoba,,,No,0.0,Porcentaje de mi sueldo bruto,32,Varón Cis,"['.net', 'assembler', 'bash/shell', 'c', 'c++', 'c#', 'python']",7,30 a 35,Universitario,0.3829787234042553,Interior,Varón Cis,Interior,0.6170212765957447
Argentina,Córdoba,Full-Time,Staff (planta permanente),150000.0,130000.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),138,,,Menos de un sueldo,Depende de la compañía,No,0,No tuve,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",3,Developer,0.0,0.0,0.0,0.0,Ninguna de las anteriores,"C++, C#, Lua",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 1001 a 2000 personas,100% remoto,0,8,Universitario,Completo,Ingeniería en Computación,UNC - Universidad Nacional de Córdoba,,,,,,25,Varón Cis,"['c++', 'c#', 'lua']",3,25 a 30,Universitario,0.13333333333333333,Interior,Varón Cis,Interior,0.8666666666666667
Argentina,Córdoba,Full-Time,Tercerizado (trabajo a través de consultora o agencia),139000.0,105000.0,True,,,,,No,No recibo bono,Más de tres,10,Junio,2,Ninguna de las anteriores,1,SysAdmin / DevOps / SRE,1.0,1.0,1.0,1.0,"Firebase, Linux","Bash/Shell, Javascript, Python, SQL, TypeScript","Angular, Bootstrap, Vue.js",MySQL,Postman,De 11  a 50  personas,100% remoto,0,8,Terciario,Completo,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Rooftop,Backend,"Sí, activa",0.0,Porcentaje de mi sueldo bruto,41,Varón Cis,"['bash/shell', 'javascript', 'python', 'sql', 'typescript']",5,mayor a 40,Pregrado,0.2446043165467626,Interior,Varón Cis,Interior,0.7553956834532374
Argentina,Córdoba,Full-Time,Tercerizado (trabajo a través de consultora o agencia),330000.0,283000.0,True,,,,,No,No recibo bono,Uno,6,Junio,2,"Abono de Internet, Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc)",2,Technical Leader,20.0,3.0,1.0,0.0,"Kubernetes, OpenShift","Java, SQL, TypeScript","Angular, Spring","IBM Db2, Microsoft SQL Server",Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,7,,,,,,,,,,44,Varón Cis,"['java', 'sql', 'typescript']",3,mayor a 40,False,0.14242424242424243,Interior,Varón Cis,Interior,0.8575757575757575
Argentina,Córdoba,Full-Time,Tercerizado (trabajo a través de consultora o agencia),170000.0,170000.0,True,,,,,Menos de un sueldo,Performance individual,Uno,40,Junio,2,Ninguna de las anteriores,2,Developer,15.0,6.0,6.0,0.0,"Google Cloud Platform, Linux, Windows Server","Bash/Shell, CSS, HTML, Javascript, PHP, SQL","Bootstrap, jQuery, WordPress","MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,7,Terciario,Completo,Tecnicatura en Programación,,,,"Sí, activa",0.0,Bruto,37,Varón Cis,"['bash/shell', 'css', 'html', 'javascript', 'php', 'sql']",6,35 a 40,Pregrado,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),130000.0,107900.0,True,Cobro todo el salario en dólares,,,,No,No recibo bono,No,0,No tuve,4,Vacaciones flexibles (adicionales a las reglamentarias),4,SysAdmin / DevOps / SRE,4.0,0.0,1.0,4.0,"Amazon Web Services, Docker, Kubernetes, Linux, Serverless","Bash/Shell, Python",Django,MongoDB,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,10,,,,,,,,,,32,Varón Cis,"['bash/shell', 'python']",2,30 a 35,False,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Córdoba,Full-Time,Staff (planta permanente),336000.0,210000.0,True,,,,,No,No recibo bono,Tres,24,Mayo,1,"Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias), Prepga para grupo familiar",2,SysAdmin / DevOps / SRE,15.0,0.0,0.0,0.0,"Amazon Web Services, Azure, Linux, VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,7,,,,,,,,,,40,Varón Cis,[],0,mayor a 40,False,0.375,Interior,Varón Cis,Interior,0.625
Argentina,Córdoba,Full-Time,Staff (planta permanente),160000.0,130000.0,True,,,,,No,No recibo bono,Dos,50,Mayo,3,Horarios flexibles,3,Technical Leader,17.0,17.0,17.0,3.0,"Amazon Web Services, Azure, *BSD, Linux, Windows Server","Ninguno de los anteriores, soy tecnico",Ninguno de los anteriores,MariaDB,Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,8,Secundario,Completo,,,no,,"Sí, pasiva",0.0,Bruto,42,Varón Cis,"['', 'soy', 'tecnico']",3,mayor a 40,Pregrado,0.1875,Interior,Varón Cis,Interior,0.8125
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),750000.0,750000.0,True,Cobro todo el salario en dólares,250,,,No,No recibo bono,Uno,20,Febrero,4,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,SysAdmin / DevOps / SRE,15.0,0.0,0.0,0.0,"Amazon Web Services, Linux",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,10,Posgrado/Especialización,En curso,MBA,UBP - Universidad Blas Pascal,,,No,0.0,Porcentaje de mi sueldo bruto,37,Varón Cis,[],0,35 a 40,Posgrado,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Córdoba,Full-Time,Remoto (empresa de otro país),550000.0,409000.0,True,,,,,Menos de un sueldo,Performance de la compañía,Tres,46,Mayo,3,"Capacitaciones y/o cursos, Stock options / RSUs",3,SysAdmin / DevOps / SRE,11.0,0.0,0.0,0.0,"AIX, Amazon Web Services, Azure, Linux, Windows Server",Bash/Shell,Node.js,PostgreSQL,Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,9,,,,,,,,,,31,Varón Cis,['bash/shell'],1,30 a 35,False,0.25636363636363635,Interior,Varón Cis,Interior,0.7436363636363637
Argentina,Córdoba,Full-Time,Staff (planta permanente),220000.0,185000.0,True,,,,,No,No recibo bono,Dos,60,Mayo,4,"Abono de Internet, Horarios flexibles",3,DevOps,1.0,1.0,1.0,0.0,"Docker, Kubernetes, Linux","Groovy, Python",Ninguno de los anteriores,"MongoDB, MySQL, Percona XtraBackup, Percona XtraDB Cluster, Percona Server, PostgreSQL, Redis",Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,8,Universitario,Completo,Ingeniería en Computación,UCC- universidad católica de cordoba,,,,,,23,Varón Cis,"['groovy', 'python']",2,menor a 25,Universitario,0.1590909090909091,Interior,Varón Cis,Interior,0.8409090909090909
Argentina,Córdoba,Full-Time,Staff (planta permanente),127472.0,112516.0,True,,,,,Menos de un sueldo,Decisión gerencial,Uno,33,Abril,3,"Clases de idiomas, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)",3,Developer,1.0,1.0,1.0,0.0,Ninguna de las anteriores,".NET, C#, SQL",.NET Core,Microsoft SQL Server,Ninguna de las anteriores,De 101 a 200 personas,Híbrido (presencial y remoto),5,9,,,,,,,,,,23,Varón Cis,"['.net', 'c#', 'sql']",3,menor a 25,False,0.11732772687335258,Interior,Varón Cis,Interior,0.8826722731266474
Argentina,Córdoba,Full-Time,Staff (planta permanente),128000.0,102000.0,True,,,,,No,No recibo bono,Dos,30,Abril,3,"Abono de celular, Capacitaciones y/o cursos",3,Networking,10.0,1.0,1.0,0.0,"Arduino o similar, Docker, Google Cloud Platform, Linux, Solaris, VMWare, Windows Server, Huawei Cloud","Arduino, Bash/Shell, C, HTML, Python, SQL","Angular, Django","Apache Hive, ElasticSearch, Google Cloud Storage, MariaDB, Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 101 a 200 personas,100% presencial,0,9,Terciario,En curso,Experto universitario en hackig informatico,UTN - Universidad Tecnológica Nacional,,,No,0.0,Porcentaje de mi sueldo bruto,43,Varón Cis,"['arduino', 'bash/shell', 'c', 'html', 'python', 'sql']",6,mayor a 40,Pregrado,0.203125,Interior,Varón Cis,Interior,0.796875
